timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1673924761102,4051,Select Statement,null 0,"java.sql.SQLException: Cannot create PoolableConnectionFactory (FATAL: sorry, too many clients already)",RDCD 1-253,text,false,,80,0,949,949,null,0,0,4051
1673924760970,4329,Select Statement,null 0,"java.sql.SQLException: Cannot create PoolableConnectionFactory (FATAL: sorry, too many clients already)",RDCD 1-121,text,false,,80,0,947,947,null,0,0,4329
1673924761754,3568,Select Statement,null 0,"java.sql.SQLException: Cannot create PoolableConnectionFactory (FATAL: sorry, too many clients already)",RDCD 1-797,text,false,,80,0,946,946,null,0,0,3568
1673924761397,3926,Select Statement,null 0,"java.sql.SQLException: Cannot create PoolableConnectionFactory (FATAL: sorry, too many clients already)",RDCD 1-543,text,false,,80,0,945,945,null,0,0,3926
1673924761639,3684,Select Statement,null 0,"java.sql.SQLException: Cannot create PoolableConnectionFactory (FATAL: sorry, too many clients already)",RDCD 1-771,text,false,,80,0,945,945,null,0,0,3684
1673924761057,4283,Select Statement,null 0,"java.sql.SQLException: Cannot create PoolableConnectionFactory (FATAL: sorry, too many clients already)",RDCD 1-208,text,false,,80,0,943,943,null,0,0,4283
1673924760925,4416,Select Statement,null 0,"java.sql.SQLException: Cannot create PoolableConnectionFactory (FATAL: sorry, too many clients already)",RDCD 1-76,text,false,,80,0,943,943,null,0,0,4415
1673924761510,3831,Select Statement,null 0,"java.sql.SQLException: Cannot create PoolableConnectionFactory (FATAL: sorry, too many clients already)",RDCD 1-615,text,false,,80,0,943,943,null,0,0,3831
1673924761821,3520,Select Statement,null 0,"java.sql.SQLException: Cannot create PoolableConnectionFactory (FATAL: sorry, too many clients already)",RDCD 1-968,text,false,,80,0,940,940,null,0,0,3520
1673924761400,3941,Select Statement,null 0,"java.sql.SQLException: Cannot create PoolableConnectionFactory (FATAL: sorry, too many clients already)",RDCD 1-534,text,false,,80,0,940,940,null,0,0,3941
1673924761821,3525,Select Statement,null 0,"java.sql.SQLException: Cannot create PoolableConnectionFactory (FATAL: sorry, too many clients already)",RDCD 1-971,text,false,,80,0,938,938,null,0,0,3525
1673924761176,4181,Select Statement,null 0,"java.sql.SQLException: Cannot create PoolableConnectionFactory (FATAL: sorry, too many clients already)",RDCD 1-321,text,false,,80,0,937,937,null,0,0,4181
1673924761401,3956,Select Statement,null 0,"java.sql.SQLException: Cannot create PoolableConnectionFactory (FATAL: sorry, too many clients already)",RDCD 1-549,text,false,,80,0,937,937,null,0,0,3956
1673924761733,3624,Select Statement,null 0,"java.sql.SQLException: Cannot create PoolableConnectionFactory (FATAL: sorry, too many clients already)",RDCD 1-883,text,false,,80,0,937,937,null,0,0,3624
1673924761411,3948,Select Statement,null 0,"java.sql.SQLException: Cannot create PoolableConnectionFactory (FATAL: sorry, too many clients already)",RDCD 1-548,text,false,,80,0,934,934,null,0,0,3948
1673924761815,3544,Select Statement,null 0,"java.sql.SQLException: Cannot create PoolableConnectionFactory (FATAL: sorry, too many clients already)",RDCD 1-900,text,false,,80,0,934,934,null,0,0,3544
1673924761814,3545,Select Statement,null 0,"java.sql.SQLException: Cannot create PoolableConnectionFactory (FATAL: sorry, too many clients already)",RDCD 1-895,text,false,,80,0,934,934,null,0,0,3545
1673924761417,3957,Select Statement,null 0,"java.sql.SQLException: Cannot create PoolableConnectionFactory (FATAL: sorry, too many clients already)",RDCD 1-496,text,false,,80,0,931,931,null,0,0,3957
1673924761397,3977,Select Statement,null 0,"java.sql.SQLException: Cannot create PoolableConnectionFactory (FATAL: sorry, too many clients already)",RDCD 1-540,text,false,,80,0,931,931,null,0,0,3977
1673924761270,4114,Select Statement,null 0,"java.sql.SQLException: Cannot create PoolableConnectionFactory (FATAL: sorry, too many clients already)",RDCD 1-422,text,false,,80,0,929,929,null,0,0,4114
1673924760989,4395,Select Statement,null 0,java.sql.SQLException: Error preloading the connection pool,RDCD 1-139,text,false,,36,0,928,928,null,0,0,4395
1673924760928,4461,Select Statement,null 0,"java.sql.SQLException: Cannot create PoolableConnectionFactory (FATAL: sorry, too many clients already)",RDCD 1-78,text,false,,80,0,927,927,null,0,0,4461
1673924760949,4445,Select Statement,null 0,java.sql.SQLException: Error preloading the connection pool,RDCD 1-100,text,false,,36,0,926,926,null,0,0,4445
1673924761063,4335,Select Statement,null 0,"java.sql.SQLException: Cannot create PoolableConnectionFactory (FATAL: sorry, too many clients already)",RDCD 1-212,text,false,,80,0,925,925,null,0,0,4335
1673924760882,4549,Select Statement,null 0,"java.sql.SQLException: Cannot create PoolableConnectionFactory (FATAL: sorry, too many clients already)",RDCD 1-33,text,false,,80,0,924,924,null,0,0,4549
1673924761410,4024,Select Statement,null 0,"java.sql.SQLException: Cannot create PoolableConnectionFactory (FATAL: sorry, too many clients already)",RDCD 1-516,text,false,,80,0,923,923,null,0,0,4024
1673924761004,4444,Select Statement,null 0,"java.sql.SQLException: Cannot create PoolableConnectionFactory (FATAL: sorry, too many clients already)",RDCD 1-156,text,false,,80,0,922,922,null,0,0,4444
1673924760915,4536,Select Statement,null 0,"java.sql.SQLException: Cannot create PoolableConnectionFactory (FATAL: sorry, too many clients already)",RDCD 1-64,text,false,,80,0,921,921,null,0,0,4536
1673924761520,3935,Select Statement,null 0,"java.sql.SQLException: Cannot create PoolableConnectionFactory (FATAL: sorry, too many clients already)",RDCD 1-579,text,false,,80,0,920,920,null,0,0,3935
1673924761410,4051,Select Statement,null 0,"java.sql.SQLException: Cannot create PoolableConnectionFactory (FATAL: sorry, too many clients already)",RDCD 1-523,text,false,,80,0,919,919,null,0,0,4051
1673924761415,4049,Select Statement,null 0,"java.sql.SQLException: Cannot create PoolableConnectionFactory (FATAL: sorry, too many clients already)",RDCD 1-504,text,false,,80,0,918,918,null,0,0,4049
1673924761415,4071,Select Statement,null 0,"java.sql.SQLException: Cannot create PoolableConnectionFactory (FATAL: sorry, too many clients already)",RDCD 1-502,text,false,,80,0,918,918,null,0,0,4071
1673924761564,3908,Select Statement,null 0,"java.sql.SQLException: Cannot create PoolableConnectionFactory (FATAL: sorry, too many clients already)",RDCD 1-593,text,false,,80,0,918,918,null,0,0,3908
1673924761608,3864,Select Statement,null 0,"java.sql.SQLException: Cannot create PoolableConnectionFactory (FATAL: sorry, too many clients already)",RDCD 1-749,text,false,,80,0,918,918,null,0,0,3864
1673924761565,3904,Select Statement,null 0,"java.sql.SQLException: Cannot create PoolableConnectionFactory (FATAL: sorry, too many clients already)",RDCD 1-678,text,false,,80,0,918,918,null,0,0,3904
1673924761412,4057,Select Statement,null 0,"java.sql.SQLException: Cannot create PoolableConnectionFactory (FATAL: sorry, too many clients already)",RDCD 1-509,text,false,,80,0,918,918,null,0,0,4057
1673924761029,4439,Select Statement,null 0,"java.sql.SQLException: Cannot create PoolableConnectionFactory (FATAL: sorry, too many clients already)",RDCD 1-181,text,false,,80,0,918,918,null,0,0,4439
1673924761341,4195,Select Statement,null 0,"java.sql.SQLException: Cannot create PoolableConnectionFactory (FATAL: sorry, too many clients already)",RDCD 1-492,text,false,,80,0,911,911,null,0,0,4195
1673924761414,4202,Select Statement,null 0,"java.sql.SQLException: Cannot create PoolableConnectionFactory (FATAL: sorry, too many clients already)",RDCD 1-507,text,false,,80,0,910,910,null,0,0,4202
