timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1674378250317,9625,portal.aiub.edu/-5,200,OK,Thread Group 1-29,bin,true,,8070,732,30,30,https://portal.aiub.edu/Content/Images/aiub_logo_92x92.png,9624,0,8520
1674378250317,500,portal.aiub.edu/-6,200,OK,Thread Group 1-29,bin,true,,1469,756,30,30,https://portal.aiub.edu/DefaultCaptcha/Generate?t=cff5d85399a94c7bb906da3c1696833c,500,0,477
1674378250319,12536,portal.aiub.edu/-7,200,OK,Thread Group 1-29,text,true,,203501,757,30,30,https://portal.aiub.edu/bundles/base?v=DzsVJsW4RYIyWDL5BM4zGp25Zsvkocp_98Sh1xpiEHc1,7735,0,7140
1674378248307,14806,portal.aiub.edu/,200,OK,Thread Group 1-18,text,true,,362638,6812,30,30,https://portal.aiub.edu/?message=Sorry%2C%20you%20have%20logged%20into%20another%20browser%20at%2022%2FJan%2F2023%2015%3A04,1647,0,1270
1674378248307,1647,portal.aiub.edu/-0,302,Found,Thread Group 1-18,text,true,,1287,789,30,30,https://portal.aiub.edu/,1647,0,1270
1674378249955,954,portal.aiub.edu/-1,302,Found,Thread Group 1-18,text,true,,684,1477,30,30,https://portal.aiub.edu/Student/Home/Index/5,954,0,0
1674378250909,552,portal.aiub.edu/-2,200,OK,Thread Group 1-18,text,true,,11835,797,30,30,https://portal.aiub.edu/?message=Sorry%2C%20you%20have%20logged%20into%20another%20browser%20at%2022%2FJan%2F2023%2015%3A04,552,0,0
1674378251467,9266,portal.aiub.edu/-3,200,OK,Thread Group 1-18,text,true,,125764,757,30,30,https://portal.aiub.edu/Content/base?v=HDs2NgzSdAl1t6lJ-Kpsluh0IYvV_ojkkmR6EV-1vUg1,3782,0,0
1674378251470,1890,portal.aiub.edu/-4,200,OK,Thread Group 1-18,text,true,,10028,747,30,30,https://portal.aiub.edu/Content/dist/drunkenparrot/css/drunken-parrot.css,1890,0,390
1674378251470,6356,portal.aiub.edu/-5,200,OK,Thread Group 1-18,bin,true,,8070,732,30,30,https://portal.aiub.edu/Content/Images/aiub_logo_92x92.png,6356,0,5933
